val_loss,val_mape,loss,mape
0.015294695756386863,1357627.5,0.038700604618770215,2375174.25
0.007748864113058005,705367.5625,0.012454262236983376,1105306.375
0.005556622243865291,516700.78125,0.008063261999189886,681646.875
0.003147613821216012,389975.84375,0.005233755755372776,570746.125
0.0023116354089978133,285296.53125,0.003607544223795896,441924.15625
0.0019512621441287181,191032.78125,0.0028006452804681618,358243.5625
0.0013247496675114412,290025.28125,0.002319287652927991,302577.25
0.001231983557275983,266160.03125,0.0020420816045899686,260412.234375
0.0011394297566908402,226061.90625,0.00187989378371986,242486.671875
0.00109217979270061,166577.5,0.0017605090417668083,221019.375
0.00107574883761476,197144.59375,0.0016760681832386122,200937.578125
0.0011445224699632866,232937.3125,0.0016083691434807537,192671.515625
0.0011029251360322634,241988.546875,0.0015704732039347735,182646.09375
0.0012347918523997043,70852.140625,0.0015254465804617691,178039.984375
0.0010868764398654456,98118.9140625,0.0014783898906696772,160836.0
0.0011158350788735903,80052.640625,0.001473594570950928,158848.265625
0.0009822459943109193,118831.828125,0.0014471671485414626,154517.890625
0.0010196690369906993,176614.875,0.0014264932955290206,147487.171875
0.0012241473904414041,58856.578125,0.0014081877568359654,141692.84375
0.0011392028687595272,71760.953125,0.0013900127586143863,137258.578125
0.0009733979575669004,94670.4375,0.0013679343906099553,136470.921875
0.0010095501518001067,70962.03125,0.0013569619945555124,132679.828125
0.0010298833201827107,96051.9765625,0.0013418413990405643,127858.296875
0.0009745818021286241,80871.984375,0.001334606874311417,127569.2109375
0.001117165845951555,60182.8984375,0.0013146761014608045,126039.140625
0.0009815238021677235,139529.796875,0.0013174938182522289,122604.1171875
0.0009767371369492782,111533.546875,0.0013017189017757035,119296.3515625
0.000978937854566102,137003.9375,0.0012985391602877837,117645.5546875
0.0009570746296971525,86763.3984375,0.0012862063651213594,113013.34375
0.000985988250964223,112490.59375,0.0012814850432013032,113074.734375
0.001026107854042083,63168.51171875,0.0012691150227018702,113274.984375
0.0009796272973139064,119619.140625,0.0012740965183713079,113323.609375
0.000944087974483677,96812.640625,0.0012661641717407971,106109.234375
0.0009882225068404541,63073.0703125,0.0012698750539380556,104574.484375
0.001002127835548405,64394.83984375,0.0012519523577425222,114037.5625
0.0009434406757762992,77808.359375,0.0012530151442071914,105846.7734375
0.0009522922409328936,97492.0,0.0012453265413182322,103112.7890625
0.001039344743610598,57396.1015625,0.001242021082956292,102043.703125
0.0009403364832559328,72107.71875,0.0012366278217507867,100950.6953125
0.0009639176895554127,65365.19140625,0.001223819371420617,102023.1015625
0.0009402227522729185,97723.53125,0.0012348831886871787,95998.265625
0.0009356607485259049,81883.2734375,0.0012201197942269006,104410.03125
0.0009480839110446194,65532.71484375,0.0012130987335408103,97443.0078125
0.0009360149956583848,82482.796875,0.0012144293771816153,97814.7578125
0.001030635026079379,55146.4453125,0.0012023998919656403,95426.5859375
0.0009470289305808623,71023.1640625,0.0012068102823504284,97913.1328125
0.0009826699505440148,113046.390625,0.001205071132751371,92008.2890625
0.000945227522893866,69766.8515625,0.0012036748994151472,90008.390625
0.0009486794651056174,58390.95703125,0.0012102324083232427,91107.078125
0.0009380636309425323,96070.109375,0.0011998347445368138,91260.171875
0.0009521209777721111,61288.984375,0.0012007650476130866,91453.265625
0.0009605230018008179,51741.0703125,0.0011951180378796313,89866.2421875
0.0009256582734185065,88618.265625,0.0011936989263102071,89652.28125
0.0009492228162551471,54266.1640625,0.0011930754657426905,89888.34375
0.0009664184822147432,55641.93359375,0.0011888746069842972,87582.703125
0.000940547165370258,93417.765625,0.0011912617688570378,88022.6171875
0.0009415917576100796,60246.25,0.0011856514979161417,85533.796875
0.0009251851447329276,71201.1484375,0.0011860633728825749,85354.890625
0.0009453570583311915,58793.50390625,0.0011875883063509414,86673.0859375
0.0009311177208045512,66462.0859375,0.001187222578756841,84172.0
0.001013424329777407,45963.87890625,0.001176775384206076,87185.40625
0.0009624632060971697,82702.2578125,0.0011805816258299517,88170.8984375
0.0009421503515544984,55466.08203125,0.001182419099225014,85111.28125
0.0009324739488618464,53055.90625,0.0011813050212551451,82157.21875
0.0010423797994429528,47325.28125,0.001177560779519166,80786.0
0.0009479077875791126,64576.83203125,0.0011832960059046274,83454.3359375
0.0009118534754753696,73768.6328125,0.0011764010781703338,83861.4375
0.0009230859109668743,48806.09765625,0.001175708664841023,79696.671875
0.0009408934920817904,47857.65625,0.001174854825626056,81092.828125
0.000926394809514674,55157.546875,0.0011696808559406807,82224.0625
0.0009846096366711717,56263.84765625,0.0011637478998906773,82414.25
0.0009964384221374189,45539.46484375,0.0011689786134026765,78631.6015625
0.0009782281195974889,46576.69140625,0.001162260259198066,79489.7421875
0.0009526269454578919,44637.24609375,0.0011649541613919943,76656.5
0.0009115726050326196,56982.2578125,0.0011695069697002032,81602.484375
0.0010000379605821874,51682.1171875,0.0011656622519204173,79251.40625
0.0009116555108879912,75067.515625,0.00116287120859483,78706.828125
0.0009408631282669163,72232.203125,0.001164617188794433,75937.671875
0.0009143112132178633,70710.1875,0.001157988154482701,77098.65625
0.000915777198155495,53026.11328125,0.0011681561542967295,75287.265625
0.000912494895491841,58726.83203125,0.001162876263169024,74202.140625
0.0009367842064906071,53003.515625,0.0011601387924743477,77606.0703125
