val_loss,val_mape,loss,mape
0.056737110018730164,587452.75,0.08130405116655576,1522288.125
0.0301983505487442,341273.0,0.04287125862124299,890334.125
0.01987467147409916,156738.3125,0.02446884052984304,437056.625
0.021062185987830162,150767.90625,0.01902222314546008,280257.25
0.01989664137363434,137346.015625,0.021012196059024924,275212.28125
0.018860535696148872,117228.34375,0.018566954306892782,230264.1875
0.021091774106025696,142989.375,0.018982709889732555,224034.71875
0.01854850724339485,107084.65625,0.018696245997608656,206517.0625
0.019889231771230698,121616.7109375,0.01817525991707805,187694.390625
0.018551558256149292,98633.7109375,0.01832033316541029,183880.625
0.018623284995555878,96778.8125,0.017628617142922295,159998.3125
0.01820557937026024,85929.046875,0.018009852825421804,158308.015625
0.01873943582177162,90330.625,0.017267178730976898,132385.765625
0.01771767996251583,65716.3984375,0.017834814881844217,128500.53125
0.01800696551799774,68083.8359375,0.017193800446709585,117543.2265625
0.018266653642058372,68292.40625,0.017289333130760563,121744.7734375
0.01785389892756939,59839.42578125,0.017308149393273308,114430.859375
0.018738161772489548,67944.6875,0.017249585924231266,110614.59375
0.01710708811879158,51918.60546875,0.01716203721840793,107789.8828125
0.018377510830760002,73351.2421875,0.016718818140121088,103791.4375
0.01725703850388527,54592.90625,0.017454864162236322,101306.78125
0.017052941024303436,55480.640625,0.016662175090652348,108733.2734375
0.017441244795918465,53671.1875,0.017313742252651313,121135.65625
0.01695524901151657,55005.30859375,0.01652399067940284,106787.1015625
0.017698783427476883,63488.58203125,0.01713355961967368,115140.6015625
0.01674054004251957,51931.1171875,0.016541543736215258,103878.8984375
0.01818198524415493,65937.390625,0.01662597836339132,104921.3203125
0.016618762165308,41172.4296875,0.01681979867205835,105256.6171875
0.01666884496808052,27203.240234375,0.016163271340436183,108075.0703125
0.016647402197122574,29442.126953125,0.017179071046560194,99952.453125
0.016658909618854523,26440.267578125,0.016255841014991633,103557.9375
0.016760554164648056,26952.708984375,0.016595987203248747,109931.28125
0.01652860827744007,28587.87109375,0.016285907900909904,103928.34375
0.01665940321981907,26110.8359375,0.01662935970369646,106241.4765625
0.01651911251246929,25197.5625,0.01621903288089818,105609.5703125
0.016783319413661957,26972.216796875,0.016195360381962478,102455.7734375
0.01627483405172825,33663.7734375,0.016665066348884452,102273.2421875
0.016249405220150948,32590.837890625,0.015906869527818387,106781.65625
0.016943076625466347,24107.0859375,0.016230694849201213,111033.9140625
