val_loss,val_mape,loss,mape
0.009517567632161187,1018085.75,0.03454595118201392,2013218.5
0.0018088791561287321,462442.9375,0.0033557160243021635,669183.0
0.001655324563604628,369313.875,0.0018465697398842424,442226.96875
0.001535724453419163,321706.71875,0.0016619861003572783,388291.875
0.0014576204787885702,304842.75,0.0015716620771308214,345325.28125
0.0014307574434353851,283182.53125,0.0015342323636576395,320145.53125
0.001389857519713088,301083.6875,0.0015214976226408182,306332.65625
0.0013958186176305316,308252.53125,0.0015098530889709162,298749.71875
0.0015059810947198203,243453.984375,0.0015011468439375122,290304.84375
0.00142798819249571,311564.625,0.0014910280499415103,290323.09375
0.0013706252235756197,270390.9375,0.0014854534978517551,284351.0625
0.0013854335230474508,258250.3125,0.001477778786403097,281121.0625
0.0014978753386448048,238707.796875,0.0014676925097236349,279762.21875
0.001518532172592764,227588.625,0.0014535742276401168,275329.90625
0.0013443856633753677,274009.71875,0.001444039010430288,273848.46875
0.0014185555490170989,224112.9375,0.0014270275297909685,267762.3125
0.0013280276251241745,275958.0625,0.0014137425718568294,262375.71875
0.0013005181751742367,253953.6875,0.0013876340105369522,255149.125
0.0012821000460951858,258414.125,0.0013622521475505818,247515.3125
0.0012441973009776766,233142.890625,0.0013347772799795735,234541.265625
0.0012188353426292448,221107.5625,0.0013098677279963728,220256.671875
0.0012505006084595662,166414.640625,0.0012889586484340937,206215.5
0.0011974501910745699,167672.140625,0.0012740128416016115,189219.28125
0.0012929166156773384,204704.890625,0.0012633292773402045,174774.28125
0.0012307408370841992,185944.328125,0.0012553044978588599,166908.09375
0.0012704388761465943,110881.4296875,0.0012499966199420722,160091.171875
0.0011805047604357209,132841.03125,0.001248797707885933,151443.140625
0.0011787378764556858,147052.78125,0.0012449617188220916,146425.046875
0.0012332068363773787,160559.484375,0.0012399730888213013,142375.125
0.0012825956102203604,154477.1875,0.0012383836184150744,135822.859375
0.0012144176078205634,140694.375,0.0012324392743211562,132331.203125
0.0011759723522753436,115956.484375,0.0012314605858440091,127937.9453125
0.0011788201965681612,117043.703125,0.0012292766567793714,124171.5546875
0.001168940142980911,103070.046875,0.0012261022636042914,123115.5
0.0011701131843624133,126214.578125,0.001223711980772792,118704.8671875
0.0011697536124016048,106729.921875,0.0012224922564956484,116567.5859375
0.0011653099337465844,110924.7890625,0.001221498935962439,114430.0859375
0.001239828625134777,84527.2578125,0.0012189319676570267,111358.390625
0.0011670523872504867,95200.28125,0.0012161065894421435,108532.4375
0.001175822921058746,93679.9375,0.0012177051234661732,106409.1328125
0.0011659747085316801,95699.1015625,0.0012163342375272918,105561.2734375
0.0011686656607050045,93565.8359375,0.001213765619512721,105388.75
0.0011675131638654904,84196.8984375,0.0012127227835931256,104616.484375
0.0011770691175445047,84472.9375,0.00120922683029961,101606.3984375
0.0011652962413350218,90037.2578125,0.001207828800260484,99636.4375
0.0011800127950244903,104998.9296875,0.0012109703831877194,98471.203125
0.0011631153226312693,93000.5390625,0.0012106426570641447,98033.4375
0.0011860790103294455,97922.3515625,0.0012070523771023538,98613.21875
0.0011726560059892642,76912.0859375,0.0012078421968836957,95085.0234375
0.0011823902532821437,72625.015625,0.0012055673028339433,94960.4140625
0.0011640546828094287,79418.671875,0.0012063303380823714,93356.7109375
0.0012078466802912307,75678.1484375,0.0012033338122168003,93265.53125
0.001185449587173883,77190.5859375,0.0012052946184428317,93323.1484375
0.0012131588669573965,104941.640625,0.0012080436005010293,92265.1875
0.0011642845171302534,84509.046875,0.0012042390296029268,91466.46875
0.0011706285766270143,79811.921875,0.0012008222185869305,89849.15625
0.0011690627076777567,83152.953125,0.0012004329689338574,91198.453125
0.0012261441136697032,63436.36328125,0.0012039956798480479,88864.453125
