val_loss,val_mape,loss,mape
0.013195178618973532,1248609.5,0.03276580467670182,1956056.375
0.00349788221271401,563116.0625,0.007338148586942235,900800.625
0.002246005786586859,493188.4375,0.00384849769152619,604148.625
0.001776015410706984,387371.46875,0.002849752019768041,505152.46875
0.0014160934903172375,300733.75,0.0022558711216940546,416340.875
0.0012352985367148277,261742.9375,0.001895574255555818,348252.78125
0.0012381238450544603,306783.875,0.0017084370370272182,292192.65625
0.001292725495858204,294634.15625,0.0015894442008599768,270911.21875
0.001130241796466666,158283.078125,0.0015058532284349183,236446.09375
0.0011403803663075343,131718.09375,0.0014475159137516092,221548.5625
0.0010745056954799567,175370.46875,0.0013992441917605324,198941.640625
0.0010673932193329954,115313.1640625,0.0013577458621557186,180809.34375
0.0011762115319970477,84306.1484375,0.0013290220935272565,167432.890625
0.0010352996191584501,161792.78125,0.0013114774534889243,161748.140625
0.001012621368574695,159249.046875,0.0012900371379541908,149070.78125
0.0010041858433060007,93433.8671875,0.0012732872569771038,144226.046875
0.0010060867212748424,115501.6484375,0.0012622067913629369,140547.546875
0.0012432297874142829,55379.91796875,0.001249576613688501,134913.203125
0.0009720912227319652,103378.5390625,0.0012428210838200291,133180.59375
0.001070321935300419,144851.671875,0.0012313590558282197,124051.765625
0.000984407072721063,80174.1953125,0.0012331008806147476,125097.1875
0.0010384481151131596,67608.078125,0.0012216687050904383,121917.0859375
0.0009820709239599,95271.875,0.0012169425557382123,115585.8828125
0.000960005400260009,92559.8515625,0.0012153902942438925,116507.921875
0.0011182877697023903,47098.23828125,0.0012159479469000152,116540.171875
0.000963516643127167,101403.171875,0.0012169235310945528,112365.5234375
0.0009877026491252009,76125.0,0.001210433433982505,112205.046875
0.0011038455365992715,56837.45703125,0.0011986455286571596,108616.9140625
0.0009496770311014675,88059.71875,0.0011988858757377104,107940.6796875
0.0009879627415578134,49316.32421875,0.0011980859354502893,107285.4140625
0.0009578654147959473,100905.53125,0.001198122768184805,102711.4921875
0.0009494272614697256,78989.6328125,0.0011988604361244828,101451.5703125
0.001019034507790911,53822.2578125,0.0011923788487367122,103087.6015625
0.0009416818393951647,90760.8515625,0.0011972341363198388,100991.7109375
0.000947729427717583,78776.3984375,0.0011917446400341158,102122.109375
0.0009509040837539719,63260.25,0.001195585048576644,99009.78125
0.0009542751613169075,65231.046875,0.0011887603938313645,99033.609375
0.0009528101683543327,78357.4296875,0.0011836076549319506,93797.7734375
0.0009519495007200181,82249.9609375,0.0011878652740724195,95189.1015625
0.0009432227479802052,67227.734375,0.0011827523187345576,95530.0625
0.0009515056376615435,67263.203125,0.001187027120145797,93712.609375
0.0009422570886836758,77645.6015625,0.0011813668813353139,90884.03125
0.0010628800352918885,120105.46875,0.001176417330193019,96724.3046875
0.000944080739500915,75735.984375,0.0011822199749365772,93638.453125
0.0010194273238149018,52671.82421875,0.0011778513109123557,89002.59375
0.0009508052658942003,57534.63671875,0.001172946856029614,91376.578125
0.0009325714419793589,69059.9765625,0.001180424546973606,90230.796875
0.0009481567815952376,79369.484375,0.0011711635748998651,88323.25
0.0009383597310917787,51915.84375,0.0011819750072684886,87654.4609375
0.0009429681017526997,57799.90625,0.001174019733726655,88825.0
0.0009545475668755599,47420.8203125,0.0011746772860268043,87200.7890625
0.0009568516963162465,44360.54296875,0.0011749220137548715,86726.7421875
0.0009549040509735339,53008.171875,0.0011681180029928045,90207.109375
0.0009301665095728357,86617.28125,0.0011719299851072772,82883.0703125
0.000994315679219301,49517.2578125,0.0011717874500840636,86703.6484375
0.0009495254303828366,73089.6875,0.0011666281557594954,85380.6796875
0.0009485851378502508,41485.1953125,0.0011692419756432334,87542.2890625
0.00097545648795497,48419.68359375,0.0011649703990590922,83699.6171875
0.0009392783853294281,59148.6796875,0.0011619103554521035,82971.6953125
0.0009417742207970455,87850.2109375,0.0011643145795959726,84361.375
0.0009481366343754505,90287.1171875,0.0011549834206658117,86159.8515625
0.0010355736238570068,30010.916015625,0.0011557435607670377,83280.0703125
0.0009448909506608407,44014.30078125,0.0011667487425276529,79798.96875
0.0009240471048234606,56972.765625,0.0011551963833052186,83902.390625
0.0009256326106258244,60155.21484375,0.0011645179567610852,82749.2890625
0.0009618736548649106,64411.11328125,0.001157766301390172,79752.0703125
0.0009201223085644147,60558.65625,0.0011618832644092313,82312.0234375
0.0009355660594602954,83730.0859375,0.0011580990065255547,81387.1484375
0.000928269038642941,100997.3046875,0.0011580106996285431,85433.5
0.0009549686717081044,54592.48046875,0.0011598767385274454,80659.0234375
0.0009239996265118113,59900.09765625,0.0011569914835390057,80524.125
0.001004368300934951,48738.015625,0.001160280519140567,79598.359375
